time;X_value;Y_value;Z_value
11,3358;-2,88271;-10,84846;-1,88669
11,3379;-2,91862;-10,83649;-1,77176
11,3393;-2,99524;-10,79818;-1,54431
11,342;-3,08861;-10,76945;-1,35755
11,3438;-3,1365;-10,76227;-1,27615
11,3458;-3,24185;-10,73353;-1,1277
11,3476;-3,28495;-10,70959;-1,07024
11,3533;-3,42621;-10,64734;-0,86912
11,3533;-3,42621;-10,64734;-0,86912
11,3535;-3,45015;-10,61861;-0,81405
11,3559;-3,53395;-10,55157;-0,70631
11,3578;-3,57465;-10,47735;-0,59378
11,3593;-3,57944;-10,44383;-0,56265
11,3621;-3,5124;-10,34806;-0,50998
11,365;-3,50043;-10,30496;-0,46449
11,3665;-3,51719;-10,23792;-0,33999
11,3674;-3,49325;-10,12299;-0,22506
11,374;-3,43818;-9,97694;-0,05746
11,374;-3,39987;-9,91709;0,00958
11,3745;-3,3472;-9,85484;0,09338
11,3762;-3,29452;-9,79737;0,19154
11,3785;-3,21551;-9,7016;0,4166
11,3802;-3,11016;-9,64653;0,69195
11,3825;-3,04073;-9,51964;0,86673
11,3837;-2,89947;-9,37359;1,26657
11,3859;-2,842;-9,31612;1,50121
11,3873;-2,75342;-9,22035;1,99922
11,3932;-2,52117;-9,04796;2,88989
11,3932;-2,52117;-9,04796;2,88989
11,3938;-2,43258;-9,00247;3,07664
11,3959;-2,22189;-8,95219;3,36635
11,3986;-2,08302;-8,96177;3,49085
11,3995;-1,80289;-9,02163;3,67521
11,4022;-1,68318;-9,06233;3,74704
11,4046;-1,44135;-9,14852;3,8476
11,4063;-1,15883;-9,18683;3,82845
11,4077;-1,01278;-9,19641;3,75183
11,413;-0,64167;-9,12937;3,14129
11,4135;-0,64167;-9,12937;3,14129
11,4143;-0,56505;-9,07909;2,92341
11,4159;-0,43336;-8,99529;2,44455
11,4179;-0,36632;-8,95698;2,25062
11,4193;-0,23943;-8,95219;1,86753
11,4224;-0,18196;-9,00247;1,52276
11,4236;-0,18436;-8,9905;1,40544
11,4257;-0,17957;-8,85642;1,22108
11,4275;-0,13647;-8,54277;1,05588
11,4332;-0,18675;-7,9466;0,71828
11,4332;-0,2514;-7,80534;0,57702
11,4338;-0,32083;-7,71196;0,43576
11,4353;-0,39027;-7,64492;0,32083
11,4373;-0,4597;-7,5276;0,14605
11,4462;-0,45731;-7,49647;0,09817
11,4462;-0,46688;-7,49169;0,07422
11,4462;-0,52674;-7,55394;0,07422
11,4463;-0,55068;-7,62098;0,08141
11,4482;-0,56984;-7,79097;0,11493
11,4535;-0,4621;-7,99448;0,19633
11,4535;-0,45252;-8,04716;0,23224
11,4548;-0,44294;-8,0711;0,26576
11,4554;-0,4597;-8,07589;0,30886
11,4577;-0,53871;-8,05195;0,37111
11,4595;-0,55308;-8,03519;0,40224
11,4617;-0,53871;-8,00646;0,41421
11,4636;-0,5435;-7,99927;0,44773
11,4663;-0,52195;-7,99448;0,45012
11,4694;-0,54589;-8,00167;0,44055
11,4764;-0,6704;-8,07349;0,419
11,4764;-0,6704;-8,07349;0,419
11,4764;-0,67279;-8,08786;0,40463
11,4769;-0,64645;-8,09983;0,35196
11,4776;-0,67279;-8,11899;0,32562
11,4798;-0,72786;-8,11899;0,28971
11,4815;-0,89306;-8,1118;0,30407
11,4833;-0,96968;-8,09504;0,2945
11,4856;-1,13967;-8,02561;0,28971
11,4877;-1,24263;-7,9873;0,27055
11,4931;-1,64726;-7,85322;0,15802
11,4931;-1,64726;-7,85322;0,15802
11,4935;-1,70472;-7,80773;0,12211
11,4957;-1,78134;-7,75745;0,05986
11,4978;-1,91063;-7,74787;0,05267
11,4996;-2,0088;-7,75266;0,07183
11,503;-2,09499;-7,72633;0,08619
11,5037;-2,10457;-7,70478;0,06943
11,5065;-2,10696;-7,68083;0,0431
11,5074;-2,11175;-7,67365;0,07422
11,5138;-2,04232;-7,58746;0,1269
11,5138;-2,04232;-7,58746;0,1269
11,5138;-2,06386;-7,58506;0,17239
11,5172;-2,0926;-7,58027;0,22985
11,5178;-2,08541;-7,53718;0,3352
11,5201;-2,04471;-7,51563;0,419
11,5219;-2,01598;-7,49887;0,4621
11,5233;-1,92021;-7,47971;0,52913
11,5261;-1,87711;-7,47014;0,57223
11,5283;-1,72867;-7,42704;0,61533
11,5328;-1,31446;-7,28817;0,69673
11,5329;-1,31446;-7,28817;0,69673
11,5341;-1,19474;-7,25226;0,70631
11,5358;-0,97208;-7,17085;0,69673
11,5376;-0,86433;-7,13494;0,69195
11,5406;-0,65124;-7,05114;0,68955
11,5424;-0,54589;-7,00565;0,69673
11,5435;-0,3328;-6,941;0,7542
11,5464;-0,13408;-6,85241;0,81884
11,5484;-0,04549;-6,8165;0,86912
11,5522;0,25858;-6,69439;1,09418
11,5536;0,25858;-6,69439;1,09418
11,5537;0,33999;-6,66806;1,14925
11,5553;0,46688;-6,61778;1,24742
11,5616;0,49083;-6,57707;1,31685
11,5616;0,49322;-6,51003;1,47008
11,5621;0,49561;-6,43581;1,62332
11,5634;0,48604;-6,40469;1,70233
11,5657;0,42139;-6,35441;1,85077
11,5686;0,3328;-6,31131;1,99204
11,5738;0,25379;-6,30652;2,20034
11,5738;0,25379;-6,30652;2,20034
11,5756;0,18436;-6,30652;2,26977
11,576;0,16281;-6,273;2,4254
11,5772;0,10535;-6,24427;2,60018
11,5793;0,07901;-6,2323;2,67919
11,581;0,04549;-6,21554;2,85398
11,5831;0,02634;-6,20835;3,00242
11,5853;0,00239;-6,22511;3,07904
11,5871;-0,06943;-6,24427;3,20593
11,5926;-0,17957;-6,29934;3,41663
11,5926;-0,17957;-6,29934;3,41663
11,5938;-0,16281;-6,30173;3,52198
11,5952;-0,14366;-6,32567;3,64169
11,5973;-0,11732;-6,42623;3,91225
11,5992;-0,1245;-6,51722;4,11815
11,6015;-0,13887;-6,57947;4,21871
11,6031;-0,23464;-6,73749;4,32645
11,6053;-0,35435;-6,90988;4,39589
11,6071;-0,37111;-7,05114;4,45814
11,612;-0,49083;-7,58746;4,63532
11,612;-0,49083;-7,58746;4,63532
11,6131;-0,51716;-7,6952;4,66165
11,615;-0,56265;-7,92026;4,81489
11,6173;-0,59617;-8,05913;4,91305
11,6197;-0,71589;-8,35123;5,02798
11,6213;-0,94574;-8,6146;5,11417
11,6232;-1,07503;-8,75107;5,15248
11,6254;-1,35995;-9,03839;5,20755
11,6274;-1,5467;-9,18683;5,23149
11,6332;-2,33202;-9,76625;5,34642
11,6332;-2,33202;-9,76625;5,34642
11,634;-2,51638;-9,88836;5,3943
11,6353;-2,84679;-10,10145;5,49486
11,6373;-3,0958;-10,2858;5,54993
11,6391;-3,18439;-10,38158;5,57866
11,6414;-3,36156;-10,58748;5,63133
11,6437;-3,49564;-10,67607;5,64809
11,6469;-3,54592;-10,791;5,67204
11,6474;-3,6369;-10,83409;5,67683
11,6533;-3,6393;-10,75748;5,69119
11,6533;-3,61775;-10,72156;5,71753
11,6545;-3,5986;-10,68804;5,73908
11,6554;-3,56029;-10,63776;5,75823
11,6582;-3,44057;-10,47256;5,82288
11,6602;-3,29692;-10,36003;5,86118
11,6619;-3,22748;-10,10384;5,854
11,6633;-3,12692;-9,79977;5,88513
11,666;-3,07185;-9,63935;5,90668
11,6676;-2,94975;-9,39513;6,01202
11,6745;-2,8013;-8,96656;6,58186
11,6745;-2,8013;-8,96656;6,58186
11,6746;-2,77018;-8,84685;6,71115
11,6759;-2,66243;-8,58826;6,88115
11,6777;-2,57863;-8,44461;6,89551
11,6809;-2,38709;-8,18842;6,8165
11,6818;-2,28414;-8,07349;6,72791
11,6837;-2,13569;-7,79815;6,49806
11,6863;-1,98964;-7,51802;6,19638
11,6884;-1,93457;-7,38394;6,04076
11,6953;-1,88669;-6,82129;5,76063
11,6953;-1,88669;-6,82129;5,76063
11,6953;-1,83641;-6,69439;5,67204
11,6957;-1,72867;-6,45257;5,48528
11,6988;-1,68078;-6,34243;5,38472
11,6996;-1,57543;-6,17723;5,23867
11,7017;-1,47727;-6,08864;5,14051
11,7048;-1,42938;-6,06949;5,13093
11,7055;-1,33122;-6,0647;5,14051
11,7076;-1,26418;-6,15568;5,1022
11,7128;-1,28333;-6,45736;5,12854
11,7128;-1,32403;-6,59862;5,12614
11,714;-1,37192;-6,59862;5,11178
11,7152;-1,40783;-6,90269;5,08065
11,7183;-1,50121;-7,27141;4,98727
11,7201;-1,57064;-7,47971;4,93699
11,7219;-1,70233;-7,88914;4,82207
11,7232;-1,90824;-8,33926;4,70475
11,7258;-2,04711;-8,55474;4,65208
11,7278;-2,36315;-9,00966;4,51321
11,733;-2,85637;-9,67287;4,29533
11,733;-3,02397;-9,86441;4,23547
11,7336;-3,19875;-10,05835;4,1804
11,7364;-3,37353;-10,25468;4,13252
11,7381;-3,7207;-10,63537;4,00323
11,7398;-4,0559;-10,9993;3,84521
11,7415;-4,21632;-11,1669;3,75662
11,7432;-4,53476;-11,4159;3,6393
11,746;-4,77658;-11,60744;3,56268
11,7475;-4,88671;-11,68406;3,52437
11,7541;-5,32487;-11,77983;3,48606
11,7542;-5,32487;-11,77983;3,48606
11,7542;-5,45655;-11,76307;3,51001
11,7561;-5,67683;-11,68646;3,56508
11,758;-5,80612;-11,64096;3,59141
11,76;-6,05991;-11,4997;3,69437
11,7635;-6,37835;-11,32731;3,84521
11,7636;-6,53398;-11,23633;3,93379
11,7665;-6,81889;-10,98254;4,11815
11,7683;-6,96973;-10,83888;4,19477
11,7732;-7,43662;-10,1637;4,45096
11,7733;-7,43662;-10,1637;4,45096
11,7743;-7,54915;-9,97934;4,51081
11,7758;-7,7359;-9,56513;4,66405
11,7787;-7,80055;-9,20599;4,74785
11,7807;-7,78618;-9,01684;4,78376
11,7823;-7,65689;-8,63375;4,82925
11,7835;-7,39592;-8,41588;4,83165
11,7859;-7,24268;-7,97772;4,79573
11,7875;-6,88115;-7,55873;4,74785
11,7934;-6,30891;-7,0679;4,66165
11,7934;-6,09343;-6,99368;4,56109
11,7935;-5,89231;-6,92185;4,46772
11,7961;-5,76541;-6,81889;4,40307
11,7981;-5,54753;-6,72312;4,20195
11,7997;-5,32008;-6,75425;3,87154
11,8013;-5,23628;-6,90988;3,68718
11,8036;-5,07826;-7,14212;3,2634
11,8059;-5,02079;-7,29296;3,01679
11,814;-4,84122;-7,64253;2,49483
11,814;-4,41265;-8,52362;1,59219
11,8141;-4,41265;-8,52362;1,59219
11,8147;-4,33124;-8,78459;1,30727
11,8159;-4,17083;-9,34485;0,61772
11,818;-4,09182;-9,64414;0,23943
11,8198;-3,96971;-10,24989;-0,47407
11,822;-3,91225;-10,5396;-0,81884
11,8237;-3,78774;-11,10225;-1,42459
11,8279;-3,64887;-11,6242;-1,94894
11,8288;-3,56747;-11,88279;-2,16442
11,8327;-3,261;-12,76388;-2,78694
11,8327;-3,261;-12,76388;-2,78694
11,8335;-3,20115;-12,95063;-2,91144
11,8353;-3,11256;-13,32414;-3,07185
11,8376;-3,07185;-13,51568;-3,09101
11,8393;-3,00242;-13,94186;-2,98566
11,8414;-2,97608;-14,44705;-2,75581
11,8432;-2,95693;-14,72;-2,57863
11,8453;-2,89947;-15,3042;-2,15964
11,8472;-2,92102;-16,0153;-1,65444
11,8534;-2,99763;-17,16456;-0,7542
11,8534;-3,03833;-17,52609;-0,40703
11,8537;-3,09101;-17,52609;-0,40703
11,8561;-3,14608;-18,13903;0,32323
11,8577;-3,28255;-18,54605;0,93137
11,8609;-3,37832;-18,68492;1,17559
11,8619;-3,5986;-18,75435;1,56825
11,8635;-3,87633;-18,57957;1,85796
11,8656;-4,0152;-18,44789;1,96091
11,8672;-4,25702;-18,06959;2,01598
11,8725;-4,67841;-17,03526;1,57064
11,8728;-4,67841;-17,03526;1,57064
11,8738;-4,71433;-16,66894;1,33122
11,8752;-4,7263;-16,2667;1,07264
11,8779;-4,6425;-15,39279;0,65124
11,88;-4,40307;-14,42311;0,35435
11,8812;-4,26181;-13,93947;0,249
11,8832;-3,89309;-12,97458;0,07662
11,8856;-3,50043;-12,04799;-0,00239
11,8873;-3,32804;-11,61223;-0,01676
11,8925;-2,65286;-9,93624;-0,01915
11,893;-2,65286;-9,93624;-0,01915
11,8935;-2,48765;-9,52921;-0,00958
11,8956;-2,15245;-8,70319;0,06465
11,8974;-2,03753;-8,01364;0,16281
11,8996;-1,53234;-4,45096;0,59139
11,9021;-0,18436;2,81088;1,03672
11,9039;0,76138;6,6489;1,19714
11,9061;1,97528;12,03363;1,8819
11,908;1,90345;13,51089;2,46371
11,9129;-0,32562;10,18764;3,45494
11,913;-0,32562;10,18764;3,45494
11,9136;-0,91461;7,99927;3,35677
11,9159;-1,92979;4,06548;3,08622
11,9179;-2,54033;0,9625;2,6361
11,9194;-2,72229;-0,33999;2,3823
11,9216;-2,92102;-2,58582;1,89387
11,9233;-2,98327;-3,56268;1,73585
11,9262;-2,96172;-5,25543;1,506
11,9285;-2,842;-6,63932;1,20432
11,9333;-2,36794;-8,12138;0,79011
11,9349;-2,174;-8,50207;0,67758
11,9357;-1,97288;-8,84206;0,56265
11,9357;-1,75261;-9,09824;0,44534
11,9376;-1,24742;-9,42865;0,23464
11,9392;-0,68716;-9,53879;0,03831
11,947;-0,40224;-9,63456;-0,04549
11,947;0,07662;-9,65372;-0,23703
11,9471;0,28731;-9,60583;-0,2945
11,9486;0,70392;-9,38795;-0,36632
11,9531;1,35277;-8,83727;-0,55308
11,9531;1,35277;-8,83727;-0,55308
11,9542;1,51079;-8,66009;-0,61293
11,9559;1,78134;-8,39912;-0,7518
11,9582;1,92021;-8,2818;-0,83321
11,9595;2,0926;-8,22912;-1,0439
11,9612;2,16203;-8,27701;-1,18756
11,9631;2,36554;-8,35362;-1,43656
11,9654;2,50681;-8,5739;-1,755
11,9674;2,54272;-8,74389;-1,91781
11,9727;2,84679;-9,39274;-2,50202
11,9727;2,84679;-9,39274;-2,50202
11,9735;2,91144;-9,63935;-2,67919
11,9756;3,11016;-9,98413;-2,98805
11,978;3,23227;-10,13736;-3,13411
11,9795;3,45973;-10,48932;-3,48128
11,9815;3,66803;-10,83888;-3,79493
11,9833;3,74465;-11,02324;-3,90746
11,986;3,90267;-11,31774;-4,11815
11,9881;4,10858;-11,6242;-4,31927
11,9925;4,32406;-12,15094;-4,56349
11,9925;4,32406;-12,15094;-4,56349
11,9934;4,41265;-12,2946;-4,6018
11,9953;4,44856;-12,66332;-4,58264
11,9975;4,6018;-12,7543;-4,47251
11,9994;4,65686;-12,77106;-4,46053
12,0018;4,6832;-12,85965;-4,42701
12,0036;4,66165;-12,90275;-4,29293
12,0052;4,63292;-12,92669;-4,24984
12,0076;4,57785;-12,91951;-4,11576
12,0144;4,18759;-13,29301;-3,83084
12,0144;4,18759;-13,29301;-3,83084
12,0145;4,04393;-13,43667;-3,74943
12,0155;3,8907;-13,56596;-3,68479
12,0183;3,5531;-13,83173;-3,49085
12,0203;3,22269;-14,06636;-3,29452
12,0225;3,05749;-14,13819;-3,17002
12,0242;2,68638;-14,31537;-2,96172
12,0262;2,33921;-14,45424;-2,73905
12,0281;2,16921;-14,50452;-2,59539
12,0333;1,49642;-14,6362;-2,04232
12,0333;1,49642;-14,6362;-2,04232
12,0339;1,34079;-14,65296;-1,88669
12,0359;1,06785;-14,5955;-1,48206
12,0378;0,9218;-14,58832;-1,2977
12,0397;0,61772;-14,5548;-0,84997
12,042;0,28492;-14,51409;-0,53632
12,0434;0,09817;-14,49733;-0,42618
12,0463;-0,28252;-14,49973;-0,09577
12,0487;-0,48604;-14,51888;0,0407
12,0537;-1,39107;-14,77986;1,36713
12,0538;-1,755;-14,89478;2,1309
12,0538;-1,755;-14,89478;2,1309
12,0566;-2,57145;-15,18928;4,22829
12,058;-3,45494;-15,49575;6,62017
12,0599;-3,90985;-15,63461;7,78858
12,0623;-4,86038;-15,90277;9,90272
12,0639;-5,46852;-15,97221;10,67607
12,066;-5,67683;-15,92193;11,60505
12,0677;-5,84921;-15,65856;11,72237
12,073;-5,69837;-15,14139;10,45819
12,073;-5,63852;-14,97379;9,82371
12,0732;-5,55951;-14,80141;9,13895
12,0805;-5,435;-14,62902;8,43264
12,0806;-5,03755;-14,28664;6,98171
12,0806;-4,59701;-14,12143;5,62894
12,0817;-4,36716;-13,79821;4,98967
12,0836;-3,96013;-13,53962;3,81408
12,0857;-3,75901;-13,4223;3,28495
12,0874;-3,3855;-13,15415;2,36794
12,0947;-2,83482;-12,49093;0,9194
12,0947;-2,83482;-12,49093;0,9194
12,0951;-2,72947;-12,27784;0,64645
12,0965;-2,60737;-11,84208;0,18915
12,0976;-2,53793;-11,60026;0,00718
12,0997;-2,39427;-10,98972;-0,30168
12,1016;-2,31526;-10,6641;-0,42858
12,1033;-2,20513;-9,96497;-0,61054
12,1055;-2,07105;-9,27781;-0,72068
12,1071;-2,02077;-8,95459;-0,76617
12,1121;-1,76458;-7,82449;-0,838
12,1123;-1,76458;-7,82449;-0,838
12,1135;-1,69275;-7,60661;-0,81645
12,1155;-1,52036;-7,27381;-0,71589
12,1176;-1,44614;-7,17085;-0,60815
12,1193;-1,30727;-7,00325;-0,33999
12,1219;-1,1708;-6,89791;-0,04789
12,1246;-1,10137;-6,85241;0,11732
12,1254;-0,94574;-6,74707;0,45731
12,1271;-0,77814;-6,68482;0,74941
12,1328;-0,53153;-6,73988;1,21869
12,133;-0,43576;-6,75904;1,39347
12,1339;-0,43576;-6,75904;1,39347
12,1364;-0,26816;-6,82129;1,64247
12,1376;-0,0838;-6,94579;1,81247
12,1396;0,01676;-6,99847;1,92979
12,1415;0,15802;-7,10621;2,09738
12,1434;0,27055;-7,22592;2,11414
12,1459;0,33041;-7,28338;2,10936
12,1474;0,45731;-7,35761;2,01359
12,1532;0,69673;-7,37197;1,70951
12,1532;0,77814;-7,36718;1,61853
12,1543;0,84757;-7,35282;1,56586
12,1564;0,90264;-7,34085;1,53712
12,1581;0,98884;-7,34324;1,44614
12,1602;1,08221;-7,31451;1,34319
12,162;1,12531;-7,26662;1,30967
12,1642;1,20193;-7,20437;1,17798
12,1659;1,25699;-7,13015;1,0463
12,1677;1,26897;-7,09424;0,98405
12,1735;1,23784;-6,80453;0,84518
12,1735;1,23784;-6,80453;0,84518
12,1742;1,18517;-6,70876;0,82124
12,1759;1,0056;-6,51003;0,82602
12,1785;0,90025;-6,4382;0,81405
12,1797;0,72068;-6,26103;0,78772
12,1822;0,63688;-6,13413;0,71828
12,1836;0,64167;-6,08864;0,66082
12,186;0,65603;-6,00484;0,50998
12,1875;0,66561;-5,97611;0,42858
12,2001;0,69434;-5,87794;0,11253
12,2002;0,69434;-5,87794;0,11253
12,2002;0,6704;-5,82766;0,03352
12,2002;0,55787;-5,78696;-0,09817
12,2002;0,36154;-5,88273;-0,22267
12,2007;0,26816;-5,99526;-0,30886
12,2015;0,11971;-6,38553;-0,48843
12,2033;-0,15323;-6,6058;-0,47167
12,2062;-0,26816;-7,06072;-0,39266
12,2077;-0,28731;-7,66168;-0,42858
12,2131;-0,05746;-8,45897;-0,40224
12,2132;0,06465;-8,78459;-0,32802
12,2141;0,21309;-9,16289;-0,24422
12,2155;0,35914;-9,56273;-0,249
12,2176;0,62012;-10,55157;-0,34717
12,2194;0,9625;-11,12859;-0,38069
12,2214;1,11094;-12,23235;-0,44055
12,2231;1,39826;-13,37442;-0,54589
12,2255;1,56346;-13,8844;-0,64885
12,2288;1,93936;-14,4686;-0,84518
12,2331;1,92979;-15,03365;-1,05588
12,2331;1,92979;-15,03365;-1,05588
12,2336;1,79331;-14,98816;-1,01996
12,2353;1,45811;-14,59311;-0,99362
12,2373;1,23305;-14,33213;-0,99841
12,2391;0,72307;-13,82454;-1,05348
12,2411;0,48843;-13,54441;-1,11094
12,2434;0,00958;-12,98176;-1,27615
12,2451;-0,419;-12,45981;-1,4222
12,2474;-0,61293;-12,14376;-1,50839
12,2525;-1,34558;-11,09746;-1,6305
12,2526;-1,34558;-11,09746;-1,6305
12,2536;-1,49642;-10,86043;-1,68557
12,2556;-1,68078;-10,36721;-1,82923
12,2578;-1,69515;-10,11342;-2,03034
12,2599;-1,77895;-9,73512;-2,3009
12,2618;-1,96331;-9,23472;-2,55469
12,2633;-2,06386;-8,93783;-2,96172
12,2668;-2,27456;-8,12617;-3,68
12,2677;-2,45174;-7,35042;-3,87633
12,2737;-2,67201;-7,1924;-3,94576
12,2737;-2,67201;-7,1924;-3,94576
12,2737;-2,76299;-7,41507;-3,53874
12,2756;-2,8037;-7,96096;-2,94256
12,2786;-2,90426;-8,32729;-2,45413
12,2796;-2,94975;-8,47094;-2,20513
12,282;-3,02397;-8,72713;-1,90584
12,2842;-3,1365;-8,95459;-1,64726
12,2854;-3,19157;-9,05036;-1,53712
12,2871;-3,28016;-9,23711;-1,38629
12,2935;-3,37593;-9,39753;-1,23066
12,2935;-3,37593;-9,39753;-1,23066
12,2935;-3,39987;-9,42387;-1,21869
12,2954;-3,42381;-9,43823;-1,18756
12,2976;-3,44057;-9,4502;-1,1277
12,2995;-3,42621;-9,43105;-1,1301
12,3021;-3,42142;-9,38556;-1,14686
12,3036;-3,38072;-9,21556;-1,22826
12,3065;-3,31607;-9,10782;-1,22587
12,3076;-3,28255;-9,09346;-1,23066
12,3141;-3,19157;-9,14613;-1,5898
12,3152;-3,19157;-9,14613;-1,5898
12,3152;-3,17481;-9,16289;-1,68557
12,3152;-3,14368;-9,18923;-1,84838
12,3178;-3,12932;-9,20599;-1,91303
12,3197;-3,12453;-9,18683;-1,97528
12,3237;-3,12453;-9,18923;-2,01119
12,3237;-3,13889;-9,18923;-1,99683
12,3304;-3,12213;-9,19162;-1,93457
12,3305;-3,12692;-9,21796;-1,89627
12,3327;-3,15087;-9,32091;-1,67839
12,3327;-3,15087;-9,32091;-1,67839
12,3342;-3,14129;-9,33767;-1,60895
12,3363;-3,11495;-9,32091;-1,52036
12,3382;-3,08861;-9,285;-1,42938
12,3402;-3,07904;-9,25148;-1,34079
12,3419;-3,04312;-9,10782;-1,15883
12,3463;-3,03594;-8,98571;-1,22347
12,3463;-3,03594;-8,63615;-1,24023
12,3487;-3,06707;-8,32489;-0,68955
12,3545;-3,10298;-8,16448;-0,43576
12,3545;-3,13171;-8,21955;-0,11014
12,3545;-3,16284;-8,33208;0,1269
12,3556;-3,19396;-8,50207;0,28013
12,3597;-3,27537;-9,01205;0,73265
12,3601;-3,38311;-9,33767;1,29051
12,3621;-3,40705;-10,06793;1,52036
12,3641;-3,40705;-10,85325;2,12133
12,3664;-3,36874;-11,25549;2,43258
12,3679;-3,22748;-11,92349;2,83482
12,3738;-2,59779;-12,7567;3,42142
12,3739;-2,59779;-12,7567;3,42142
12,3739;-2,37512;-12,89317;3,56029
12,376;-1,88669;-13,06795;3,76859
12,3779;-1,61614;-13,09429;3,8476
12,38;-1,07742;-13,06795;3,90267
12,3817;-0,78772;-13,02246;3,89788
12,3835;-0,20351;-12,8381;3,76619
12,3863;0,33041;-12,57713;3,46691
12,3878;0,58899;-12,43586;3,27297
12,3933;1,48206;-11,99771;2,37273
12,3934;1,48206;-11,99771;2,37273
12,3943;1,64726;-11,89955;2,10696
12,3957;1,92021;-11,79659;1,6329
12,3985;2,02316;-11,77744;1,42938
12,4003;2,15964;-11,81335;1,01517
12,4027;2,29611;-11,94743;0,65124
12,404;2,37512;-12,03602;0,50998
12,4071;2,45413;-12,30657;0,26337
12,4086;2,47329;-12,6729;0,04549
12,4135;2,49723;-13,19724;-0,1269
12,4135;2,48286;-13,384;-0,15802
12,4135;2,48526;-13,384;-0,15802
12,4152;2,47568;-13,74074;-0,20591
12,4178;2,39427;-14,12383;-0,20591
12,4197;2,37991;-14,26748;-0,2083
12,4215;2,30329;-14,50212;-0,16042
12,4232;2,21231;-14,65775;-0,11014
12,4265;2,15485;-14,73676;-0,06465
12,43;2,06386;-14,86366;0,04789
12,4327;1,82204;-15,22519;0,19394
12,4327;1,82204;-15,22519;0,19394
12,4333;1,78134;-15,29942;0,22985
12,4353;1,76219;-15,35688;0,24182
12,4378;1,76937;-15,33054;0,21788
12,4391;1,7574;-15,27069;0,32323
12,4415;1,73106;-15,28266;0,39506
12,4461;1,68796;-15,36406;0,34478
12,4461;1,62092;-15,2204;0,32802
12,4479;1,60416;-15,1821;0,35435
12,4528;1,5874;-14,91633;0,33759
12,4528;1,5874;-14,91633;0,33759
12,4543;1,5874;-14,84211;0,29689
12,4553;1,56346;-14,72;0,19633
12,4577;1,52276;-14,67212;0,11971
12,4598;1,42699;-14,66254;-0,04549
12,4614;1,35037;-14,7224;-0,32323
12,4635;1,30727;-14,74155;-0,49322
12,4655;1,19235;-14,77268;-0,85954
12,4677;1,10855;-14,81817;-0,98644
12,4729;0,84278;-14,89718;-1,62571
12,4729;0,84278;-14,89718;-1,62571
12,4743;0,77335;-14,92352;-1,75021
12,4756;0,61533;-14,99774;-2,03992
12,4789;0,47407;-15,02407;-2,37033
12,4796;0,40942;-15,02886;-2,49005
12,4813;0,31365;-15,05041;-2,7582
12,4841;0,22027;-15,07435;-2,89468
12,4858;0,1652;-15,11027;-3,1796
12,4876;0,06943;-15,08393;-3,51719
12,4927;0,0431;-15,00492;-3,8907
12,4927;0,09098;-14,93549;-4,01759
12,4952;0,15084;-14,85887;-4,15167
12,4952;0,20351;-14,79662;-4,26899
12,4981;0,28252;-14,70085;-4,49405
12,4993;0,30168;-14,63141;-4,7694
12,5022;0,26098;-14,55001;-4,90108
12,5038;0,11014;-14,58113;-5,07107
12,5052;0,07662;-14,56677;-5,13333
12,5072;0,00958;-14,46621;-5,33444
12,5126;-0,42858;-14,14538;-5,70795
12,5126;-0,42858;-14,14538;-5,70795
12,5147;-0,56026;-14,01848;-5,87316
12,5155;-1,03912;-13,79581;-6,06949
12,5176;-1,21629;-13,68807;-6,07906
12,5197;-1,3791;-13,49174;-6,09822
12,5215;-1,4198;-13,39118;-6,07188
12,5234;-1,506;-13,27147;-5,95456
12,5255;-1,925;-13,4223;-5,73668
12,5276;-2,02556;-13,43667;-5,6457
12,5327;-1,64487;-13,69525;-5,37994
12,5327;-1,64487;-13,69525;-5,37994
12,5338;-1,58262;-13,86046;-5,33923
12,5358;-1,52036;-14,0496;-5,21473
12,5374;-1,49163;-13,99693;-5,15487
12,5395;-1,52515;-13,62821;-4,87714
12,5415;-1,62092;-13,08711;-4,39589
12,5437;-1,64247;-12,76867;-4,08224
12,546;-1,73345;-12,2515;-3,38311
12,5482;-1,96091;-11,88997;-2,55709
12,5524;-2,43737;-11,71998;-1,40544
12,5525;-2,58821;-11,70561;-1,01757
12,553;-2,74623;-11,70561;-0,66082
12,5556;-2,94017;-11,83251;-0,35435
12,5574;-3,28255;-12,09588;0,1652
12,5603;-3,45254;-12,21559;0,3328
12,5613;-3,82845;-12,51966;0,62491
12,5634;-4,01759;-12,81895;0,5866
12,5652;-4,08703;-12,93148;0,48604
12,5672;-4,20674;-13,1326;0,14605
12,5723;-4,33364;-13,08232;-0,80926
12,5723;-4,40068;-13,04401;-1,12291
12,5733;-4,45814;-12,98894;-1,51079
12,575;-4,50363;-12,95063;-1,95133
12,5796;-4,52039;-12,77824;-2,87074
12,5797;-4,56588;-12,55797;-3,73746
12,5813;-4,6401;-12,48614;-4,17083
12,5836;-4,84122;-12,3377;-5,01601
12,5864;-5,05671;-12,23235;-5,50204
12,5877;-5,18839;-12,22756;-5,57387
12,5964;-5,7295;-12,30657;-5,63612
12,5965;-5,7295;-12,30657;-5,63612
12,5965;-5,88992;-12,36882;-5,58824
12,5965;-6,24906;-12,55318;-5,3943
12,5973;-6,47172;-12,7136;-5,25064
12,5993;-6,89791;-13,00091;-4,92981
12,6017;-7,36239;-13,22597;-4,62574
12,6037;-7,57549;-13,32414;-4,47969
12,6059;-7,95139;-13,48934;-3,98168
